filename,speaker,tags,transcription,
NOTGOODENGLISH.mp3,unknown man,language english,thats not good english I guess,
NOTHEFTY.mp3,charlie,weight hefty charlie,nor do I think im hefty,
NOTINFAVOR.mp3,doug,favor,im not in favor of that,
NOTMYBODY.mp3,doug,body,it had nothing to do with my body,
NOTREALLY.wav,willy,not really,not really,
NOTRESPECTEDJOURNALIST.mp3,charlie,respected journalist charlie,first of all im not a respected journalist,
NOTSORRY.mp3,big al,sorry al,im not sorry at all,
NOTTHATGREATFORUS.mp3,doug,great,thats not that great for us,
NOTTOUCHED.wav,alpena,touched alpena,no I was not touched,
NOTYET.mp3,ken hitchcock,hitchcock yet,not yet,
NOWITSAWKWARD.mp3,doug,awkward,now its awkward,
NOWSTOPTHAT.wav,doug,stop,now stop that,
NUDEPICS.mp3,charlie,nude picture,releasing a nude is a good way to get people talking about you again,
NUTBAR-LARRY.mp3,larry nickel,omega nutbar metobolic meal larry,omega nutbear,
NUTBAR.wav,tim,nutbar metobolic meal,nutbar,
NUTSONIT.mp3,charlie,nuts  charlie,all kind of little nuts on there doug,
OFFANDON.mp3,larry nickel,larry off,off and on,
OFFTHEAIR.mp3,tim,off air,get this mother effer off the air,
OFFICEPEEKABOO.wav,doug,peekaboo,I enjoy playing office peekaboo from time to time,
OHBUDDY.wav,plowboy,plowboy high buddy,oooh buddy,
OHDOUGWOW!.wav,tim,wow,oh doug wow,
OHGOSHYEA-EISEN.mp3,rich eisen,gosh yea eisen,oh gosh yea,
OHMIKE.wav,cat,mike,oh mike,
OHMYGOD.mp3,unknown man,god omg,oh my god,
OHPIPEDOWN.wav,kay adams,pipe down kay,oh pipe down,
OHREALLY.wav,willy,really willy,oh really,
OHHH.mp3,charlie,charlie oh,ooh,
OKBABY.mp3,tim,ok baby,ok baby,
OLDFASHIONHOLE.wav,plowboy,plowboy hole,I just digged myself an old fashioned hole didnt i,
OLDFATMARRIEDWOMEN.mp3,unknown woman,married women fat,old fat married women,
OLDGUYSWANTTOSLEEPWITHDOUG.mp3,tim,callers sleep hot,I think its hotter when older guys call in and say they want to sleep with doug,
OLLIJOKINEN.mp3,charlie,olli jokinen charlie,im like the olli jokinen of this show,
OMAHA.wav,peyton manning,omaha peyton manning,omaha,
OMG.wav,doug,omg ,omg,
"ONME,NOTINME.wav",cat,cat on me,I had it on me not in me,
ONTHEAIR.wav,tim,on air live,yea im on the air right now,
ONYOURSHOW.wav,matt holliday ,holliday show,I dont understand why nobody wants to be on your show,
ONEINCHWOBBLERS.mp3,plowboy,plowboy wobblers,one in wobblers,
ONLYDRINKWHENISMOKE-CHASER.mp3,kelly chase,chase drink smoke,I only drink when I smoke,
OOHLALA.wav,willy,willy lala,ooh lala,
OOO.wav,tim,ooo ,ooooohoohoohoo,
OOOH.wav,unknown man,aroused oooh,oooh,
OOOO.wav,unknown woman,oooo,ooooo,
OPEN24HOURS(2).wav,mike lee,steak shake mike lee hours open,open 24 hours,
OPENYOURMOUTH.wav,tim,open mouth ,you open your mouth and ill stick something in it,
ORALSTIMULATION.mp3,plowboy,oral stimulation plowboy,oral stimulation ,
ORGASMS.mp3,tim,orgasms,I try to experience as many orgasms as possible,
ORIFICE.mp3,joe strauss,strauss orifice,got it taken up an orifice,
OURLITTLED.wav,doug,little d,our little d,
OUTFORMONTH.mp3,cat,out,tim cant come in for a month,
OUTRANGAYGENTLEMEN.mp3,timberfake,outran guy guys timberfake,I outran 200 gay guys at SNL,
OUTSTANDINGRADIO.mp3,joe strauss,strauss outstanding radio,outstanding radio guys,
OWNSTATION.mp3,doug,own station parking lot,you own this station lock stock and parking lot,
PBOY-TIMBERFAKE.mp3,timberfake,timberfake p boy,im tired of people thinking im a pboy,
PAIDESCALDE.wav,frank cusumano,frank paid escalade ,im about to get paid in the escalade,
PAINTCHESTS.mp3,tony messenger,stepdad messenger chest,my stepdad and I used to paint each others chest,
PAINTME.wav,tim,paint french ,doug paint me like one of your french girls,
PAIZANS.wav,dick vitale,vitale hot take ncaa basketball march,all the paizans are going to be jumping for joy,
PATONTHEASS.wav,tim,ass pat,we got a little pat on the ass,
PAWNSOMEFRIES.wav,tim,pawn fries,pawn some fries,
PAYSTRAIGHTCASH.mp3,plowboy,plowboy cash pay,oh I pay him straight cash,
PEACHFUZZ.mp3,unknown woman,peach fuzz shrub,pull out my peach fuzz,
PEEPEEDANCE.wav,doug,peepee dance,doing the peepee dance,
PEOPLEAREDUMB.mp3,unknown man,people dumb,people um are dumb,
PEOPLEASKUSIFWE'REHORNY.wav,willy,willy horny,you know people constantly ask us in the morning if were horny,
PEPEPLOWBOY.wav,doug,pepe plowboy,pepe plowboy,
PERVOUT.mp3,tim,perv out,perv out baby perv out,
PERVERT.wav,tim,pervert,im a pervert,
PETITLESBIAN.mp3,doug,petite lesbian ,hello petite lesbian,
PHILLY.mp3,alpena,philly alpena,I dont know what theyre doing in philly man,
PICKEDTHEMTOWINDONTKNOWWHY-GABE.mp3,gabe dearmond ,gabe picked win,I picked them to win and I dont really know why,
PICKINGUPPENCIL-BIGAL.mp3,big al,big al pencils,where you picking up the pencils so early doug,
PICSOFGUYSJUNK.mp3,jay jr,jay junk pictures,I just dont understand guys sending pics of other guys junk,
PIERCEDMYNIPWITHAFISHHOOK.wav,weezer,weezer nipple pierce fish hook,tried to pierce my nipple with a fishhook,
PIMPIN'SPIMPIN.wav,plowboy,pimpin plowboy,do what you gotta do you know pimpins pimpin,
PINCERTALK.mp3,cat,cat pincer,were tired of all the pincer talk were fans of tim hes got normal hands doug,
PINK-TAWNY.mp3,tawny,pink tawny,uh it was pink,
PIPENSMOKEIT-BIGAL.mp3,big al,pipe al smoke,put that in your pipe and smoke it,
PISSINGMEOFF.mp3,Vince McMahon,mcmahon wwe mad,youre pissing me off right now,
PITCHATENT.mp3,tim,pitch tent,mmm id like to watch you pitch a tent,
PLAYBABYISAKILLER-TIMBERFAKE.mp3,timberfake,timberfake playbaby killer madman psycho,im the playbaby im the madman im the psycho im the killer,
PLAYWTOYS.wav,doug,toys,they can play with the toys,
PLAYWITHMYDINGDONG.mp3,unknown man,ding dong,can you play with my ding dong,
PLAYFULHUMOR.wav,plowboy,humor plowboy,just playful humor,
PLAYOFFSTODAY.wav,charlie,news ktvi playoffs charlie,if the playoffs started today the blues would play the blackhawks who knocked them out in the first round last season,
PLAYOFFS.mp3,cat,playoffs,playoffs,
PLEASUREMYSELF-TIM.mp3,tim,pleasure masterbate,id pleasure myself,
PLEASUREABLE.mp3,plowboy,plowboy pleasure,it is pleasureable ,
PLEASURINGINMOVIETHEATER.mp3,tim,popcorn hole movie,what if I promised to cut the hole out of the bottom of the popcorn,
PLOWBOY.wav,plowboy,plowboy ladies,ladies love the plowboy,
PLOWBOYGIGGLE.wav,plowboy,plowboy laugh high giggle,hahahah,
PLOWMASTER.mp3,joe strauss,plowmaster strauss,let me ask the plowmaster this,
PLUGTHISHOLE.mp3,cat,plug hole cat,plug this hole and then that one,
PODHIMUP.wav,cat ,pod pot louder,pot him up,
POKERNMASTERBATING.mp3,tim,poker masterbate pleasure,I could see me playing a lot of poker and pleasuring myself four to five times,
PONYSHOW(DARIN).wav,plowboy,pony ponyshow plowboy,from what I heard these things are a quote ponyshow ,
PONYSHOWX1000.mp3,jimmy the bull,pony ponyshow bull,you talk about a pony show and crank it up about a thousand times,
PONYSHOW.wav,doug,pony ponyshow,its a ponyshow is what it is,
PONYSHOWALWAYS-LARRY.mp3,larry nickel,lemming pony ponyshow larry,well with tim its always a ponyshow,
PONYSHOWPLOWBOY.wav,plowboy,pony ponyshow plowboy,that was a ponyshow in my room,
POOLBOY.wav,cat,pool poolboy ,oh poolboy im parched,
POOLFILLEDWITHURINE.mp3,tim,pool urine,as deep as a kiddy pool filled with urine,
POT'EMDOWN.mp3,larry,pot down pod larry,pot him down,
POWDERTHEHAMHOCKS.mp3,charlie,charlie baby powder hamhocks,put a little baby powder between the hamhocks,
POWEROFDOUG.mp3,jay jr,power jay,do you understand the power of doug,
POWERWALK.mp3,janie the lesbian,power walk janie,you can power walk like the dickens,
PREFERAMANTORUBME.wav,prodjoe,rub gentleman,yes im a gentleman I prefer a man to rub me down,
PREFERNOTTOHAVESEX.mp3,unknown man,abstinent graysexual,when im with a guy I prefer that we dont have sex,
PRETTYGOODMAN.wav,unknown man,good,whooo that was pretty good man,
PRETTYHOT.wav,unknown man,hot,thats pretty hot,
PRETTYYOUNGTHING.mp3,jay jr,pretty jay,wow what a pretty young thing she is,
PROBOOB.mp3,jay jr,jay pro boob,im pro boob as you know,
PRODOUG-GOOLD.mp3,derrick goold,pro goold,well im pro doug,
PROPLOWBOY.wav,charlie,pro plowboy charlie,I am pro plowboy,
PUCKEREDUP.wav,unknown man,puckered,you can get a little puckered up,
"PUMPEDUP,EY.wav",unknown man,pumped,got pumped up eh,
PURCHASEBUTTSHRUBS.wav,cat,butt shrubs cat,where would you purchase butt shrubs,
PUTASOCKINIT.mp3,larry nickel,sock larry,doug would you put a sock in it,
PUTITIN.wav,cat,put insert,when did you put it in,
PUTOUTCIG.wav,unknown man,cigarette cough ,excuse me putting out a cigarette,
QUALITYRADIO-STRAUSS.mp3,joe strauss,quality radio strauss,thats some quality radio there brother,
QUEENOFMISINFORMATION.mp3,unknown man,queen misinformation,once again you are the queen of misinformation doug,
QUESTION.mp3,willy,question,it was a question,
QUESTIONINGDOUG.mp3,larry nickel,larry know,how would you know doug,
QUICKQUOTE.mp3,charlie,quote journalism interview,can I get a quick quote,
QUITTICKLING.wav,cat,tickling cat,quite tickling me,
QUITEAPACKAGE.wav,doug,package,quite a package,
RAGGINGHARDON.mp3,tim,hard on boner raging,I have a raging hard on right now,
RAIDERSTOSTL.mp3,cat,raiders rams nfl ,breaking news the raiders are headed to st. louis,
RAINBOWOUTYOURMOUTH.mp3,tawny,rainbow tawny,rainbow coming out of your mouth,
RAININMEN.wav,cat,raining men,its raining men,
RAISINGCANES.wav,cat,raisning canes cluck,cluck cluck spend a buck,
RALLYHOOSIER.mp3,tim,rally hoosier,the rally hoosier,
RAMUP.wav,unknown man,ram,ram up,
RAMSUPASS.mp3,tim,rams kroenke ,doug I think that stan kroenke should move the rams right up my butt because it would feel good,
"RANK'EM,GO.wav",charlie,rank rankings charlie,rank em go,
RAWTHISMORNING.mp3,unknown man,raw,whoo im a little raw this morning,
RE-POP.mp3,tim,pop,you dont repop do you,
READBOOKS-SMARTTHINGS.mp3,unknown woman,read smart,I like to read books and talk smart things too,
REALLY(MO).mp3,john mozeliak,really mozeliak,really,
REALLYBULLISH.wav,tim,bullish,really bullish,
REALLYLONG.mp3,cat,long shrub,it was really long,
REBECCALEBONME.mp3,tim,bone,rebecca le bone me,
RECTOMMYJOHN.wav,doug,tommy surgery,recreational tommy john surgery,
RECEIVINGROBINFEEDING.wav,cat,robin feeding,if theres any robin feeding you will be receiving,
RECREATIONALDRUGS.wav,doug,grades drugs,the key to getting good grades in college is getting on recreational drugs,
REDDRESS.mp3,mike lee,dress mike lee,she going to wear a red dress too,
REDNECKHOOSIER.mp3,jimmy the bull,redneck hoosier jimmy punk,what he really is is a punk redneck hoosier,
REDUNKULOUS.wav,frank cusumano,frank redic,redunkulous,
REGRETS....mp3,tim,regrets,regrets ive had a few,
RELAXDOUG.wav,unknown man,relax,relax doug,
REMARKABLE-MO.mp3,cat,remarkable mo,pretty remarkable that youre still on this show I agree,
REMOVEGENITALS.wav,unknown man,remove genitals balls,I decided to remove my genitals completely,
RESPECTTHENAME.mp3,unknown man,respect,respect the name doug respect the name,
RESPECT.wav,jeff fisher,fisher rams respect,I think weve earned a bit of respect,
RETWEETIT.mp3,tim,retweet ,it would have been awesome if he retweeted it,
RICFLAIR.wav,Ric Flair,Ric Flair ,whoooooo whooooo,
RICH-HEYDOUG.wav,Rich from Maryland Heights,Rich,hey whats going on doug,
RICHWHITEWOMEN.mp3,jay jr,jay rich white women,its refreshing to see rich white women,
RIDICBANTER.wav,kay adams,banter key  inappropriate banter,rediciously inappropriate banter,
RIGHT-CHAD.mp3,unknown man,right,right,
RIGHT.wav,tim,right ,right,
RIGHTSHOLDERRADIO-STRAUSS.mp3,joe strauss,rights holder radio strauss,rights holder radio,
RIGITONIMARINARA.mp3,dick vitale,rigitoni marinara tournament pasta italian,were talking rigitoni marinara,
RIPPEDFORLADIES.wav,Rich from Maryland Heights,ripped rich swole,get ripped up for the ladies,
RIPPINN'STRIPPIN.mp3,dennis hof,hof ripping stripping bunny,rippin and strippin partner,
RIVETINGTALK.wav,unknown man,riveting interrupt,sorry to interrupt your riveting talk there,
ROAR.wav,unknown woman,roar,roar,
ROBINFEEDTHENSEX.mp3,tim,robin feed sangria sex coitis ,so your going to robin feed me sangria soaked fruit and then engage in coitis with me,
ROBINFEEDWITHYOU.wav,cat,robin feed brisket cat,mind if I stop by with some brisket and robin feed ya,
ROOTROOT.wav,cat,root rightsholder,I root root root for the home team,
RUBBINGLADYPARTSTOGETHER.mp3,katie kay,katie kay kkd trib scissor lesbian,is that where youre rubbing your lady bits together,
RUMPLEFORESKIN.mp3,katie kay,kkd katie kay foreskin twitter,someone named rumple foreskin just followed me on twitter,
RavioliHead.mp3,unknown man,ravioli head,shutup ravioli head,
Reporterterrified.wav,unknown man,news rooster cockerel scared,big black austrilian cockerel,
RudyHUH.wav,rudy,huh rudy,huh,
SALTNSMOKEFIRE-TIMBERFAKE.mp3,timberfake,salt smoke fire brisket,I was at salt and smoke and they got some fire brisket there boy,
SALTYRUB.mp3,jay jr,salty rub jay,salty rub,
SAMBRADFORDISHOT-JACKIE.mp3,jackie,jackie sam bradford,I like sam bradford hes kinda hot,
SAMEASWOMEN.mp3,charlie,opportunity charlie,we need the same opportunity as women,
SAUSAGEFINGERS.mp3,doug,sausage fingers salsiccia goldberg joel,big salsiccia fingers,
SAYMYNAME.mp3,unknown man,say,can you say my name,
SCALEOF1-10.mp3,larry nickel,scale larry,on a scale of one to ten it was an eleven ,
SCHLEPPER.mp3,doug,schlepper,alright youre a schlepper,
SCHOOLGIRLGIGGLE.mp3,unknown man,giggle,that made me giggle like a little school girl,
SCHWEATYBALLS-FRANK.wav,frank cusumano,sweaty balls,schweaty balls,
SCREAMOPINION.wav,tim,opinion scream,just give an opinion and scream,
SCREAM.wav,unknown man,reporter scream,ahhhhhhhh,
SCREAMINDEAMONS.wav,tim,scary screamin demons,screamin demons heheh,
SCUMBAGSONFANPAGE.mp3,fitchick,scumbags fan page fitchick,these scumbags on the fan page,
SEEDOUGDRUNK.mp3,charlie,drunk charlie,I wanna see doug all drunk,
SENDMESOMEREQUESTS.wav,plowboy,requests plowboy,send me some requests boys,
SENSATIONAL.mp3,cat,sensational cat,hahah sensational,
SERVICEEACHOTHER.mp3,tim,service,we service each other,
SETTLETHIS.wav,charlie,settle airwaves,you wanna settle this like men lets do it over the AM airwaves,
SEVERECONSEQUENCES.mp3,big al,al severe consequences,you will suffer severe consequences,
SEX=DADDEAD.wav,unknown woman,sex dad dead,I had sex and now dad is dead,
SEXLEVEL-TIMBERFAKE.mp3,timberfake,sex level timberfake playbaby,aint nobody in stlouis on my sex level,
SEXSHOW-TIMBERFAKE.mp3,timberfake,sex show timberfake,the sex show,
SEXSLAVE.mp3,plowboy,sex slave plowboy,I like the sex slave,
SEXWITHGIRLS-TIMBERFAKE.mp3,timberfake,timberfake playbaby sex,I have sex with girls when I want to,
SEXUALDEVIANT.mp3,tim,sexual deviant,im a real sexual deviant,
SEXYNOSERING.mp3,timberfake,sexy nose ring timberfake,that sexy nose ring,
SEXYVIXENS.mp3,plowboy,sexy vixens plowboy,they are sexy vixens thats for sure,
SHAKYWITHFLATSTICK.mp3,tim,flatstick,hes been shaky with the flatstick,
SHAVEMYBALLS.wav,plowboy,shaved balls,I shaved my balls for this,
SHAVENUTSACK.mp3,tony messenger,nutsack shave messenger,I shave only my left nutsack if the cards win,
SHESOUNDS....mp3,tim,cute,wow she sounds super hella cute bro,
SHEWANTSTOGETAFTERIT.mp3,jay jr,jay party,she wants to get after it,
SHE'SALESBIAN.mp3,tim,lesbian,I think shes a lesbian,
SHE'SAWHORE.mp3,plowboy,whore plowboy,just a little whore,
SHE'SASDEEPASKIDDYPOOL.mp3,prodjoe,deep prodjoe,she is about as deep as a kiddy pool,
SHERMANLAUGH.wav,richard sherman,laugh sherman,hahahah,
SHIPIT.mp3,larry nickel,larry ship ,larry ship it real nice like,
SHIPSSINKING.mp3,cat,ship sinking,uh oh the ship be sinking,
SHOOT=SCORE.mp3,ken hitchcock,hitchcock,you cant shoot you cant score,
SHOOTTHEHOTDOG.wav,doug,shoot hot dog,did you ever get to shoot the hot dog,
SHOTN'HOTDOG.wav,tim,shot hot dog ,I need a shot and a hot dog,
SHOWISGREAT.mp3,unknown man,great show,I think everything about this show is great,
SHOWISSECONDFAMILY.mp3,unknown man,family,you guys are like my second family,
SHRUBBOUTIQUES.mp3,tim,shrub boutiques,shrub boutiques,
SHRUBGATE.mp3,caller adam,shrubgate shrub adam,shrub gate,
SHRUBTOUCHING.mp3,tim,shrub,you wanna touch my shrubs,
SHRUBSOUTOFBIKINI.mp3,caller adam,shrubs bikini adam,the shrubs are coming out of the bikini,
SHRUBSWILD.mp3,tim,shrubs bush,shrubs as wild as the austrilian bush,
SHRUBS.mp3,frank cusumano,shrubs frank,shrubs,
SHUTUPBOZOS.mp3,unknown man,bozos ,tell these bozos to shut up,
SHUTUPDOUG-LARRY.mp3,larry nickel,larry shut,shut up doug,
SHUTUPDOUG.mp3,unknown man,shutup,ahhh shut up doug,
SHUTYOURLITTLEWHOREMOUTH.mp3,unknown man,whore mouth shut,shut your little whore mouth,
SICKGOAL.wav,unknown man,sick goal,that was sick goal yea,
SICK.wav,john lackey,john lackey sick,sick,
SINGINGLAUGH.mp3,tim,laugh,ha ha ha,
SIPPING(CHARLIE).mp3,charlie,sound effect sipping slurping,sipping noises,
SITDOWNJIM.wav,matt holliday ,sit jim holliday,sit down jim,
SIXLAPDANCES.wav,larry nickel,lap dances strip strippers six,I wanted six lap dances,
SIX.mp3,tim,six,like I said its six,
SKATEBOYSNIGHT.wav,tim,skate ,tonights a skate boy skate night,
SLATHERDOUG.mp3,cat,slather,slather it up doug,
SLIDEPIECE.mp3,charlie,slider slidepiece pitching charlie,hows your slide piece,
SLOWTIME.mp3,tim,slow,well its a slow time,
SMALLERNIPPLE.mp3,weezer,weezer nipple,im a gentleman with a little bit of a smaller nipple,
SMELLGOOD.mp3,charlie,smell charlie,in the end you want to smell good,
SMOKINGHERB.mp3,plowboy,plowboy high weed herb,I was dipping into the herb,
SMOKINGPOLE.mp3,unknown man,smoking pole,kind of smoking on the other guys pole,
SMOOTHOPERATOR.wav,doug,smooth operator,smooth operator,
SNAKESINYOURBACKYARD.mp3,prodjoe,snakes backyard serpent,there are snakes in your backyard, 
SNAPCHATKATIE.mp3,larry nickel,snapchat katie larry,ill talk to you later katie via snapchat,
SNIPERDANDIES.wav,plowboy,sniper dandies ,the sniper dandies,
SNOOTFUL.mp3,unknown man,snootful,that guys a snootful,
SNUBSME.wav,dennis hof,hof shubs,he snubs me,
SNUGGLETRIBMAKEOUT.mp3,janie the lesbian,snuggle trib kiss janie lesbian,I like to snuggle trib and makeout,
SOHAPPY.wav,unknown woman,happy,im just so happy,
SOHOT.wav,tim,hot,so hot,
SOMANYFEMALEFANS.wav,larry nickel,female fans larry,I have so many female fans I cant help it,
SOWEIRD-TAWNY.mp3,tawny,weird tawny,haha this is so weird,
SOCKINIT.wav,doug,socking,now hes socking it quite well,
SOFTNREWARDING.mp3,tim,soft rewarding,at least hes going to be soft and rewarding,
SOLIDBASE.wav,unknown man,base,very solid base,
SOLIDSTL9.mp3,charlie,charlie nine,im a solid saint louis nine,
SOMEWEINERS.wav,doug,weiners,some weiners,
SOMEBODYJELLY.mp3,unknown man,jelly jealous,somebodys jelly,
SOMETHINGELSEYOUNEED-ADAM.mp3,caller adam,else adam,is there something else you need,
SOMETHINGELSE.mp3,unknown man,else,you guys are something else,
SOMETHINGFUNNY.wav,jeff abeln,funny abeln,you guys find something funny you look in the mirror,
SOMETHINGHASTOGIVE.mp3,cat ,cat give,something has to give,
SONISAWOLF.mp3,unknown man,wolf,my sons a wolf,
SOORYWANNATALKABOUTBUTTPLUGS.wav,charlie,buttplugs charlie,im sorry do you want to talk about butt plugs,
SORRYFELLA.wav,caller ellen,sorry ellen,sorry fella,
SORRYLEARNEDNOTHING.mp3,gabe dearmond ,gabe learned nothing,I just want to apologize to all of the listeners who listened to that segment and learned nothing,
SORRY.wav,tim,sorry,im sorry everybody,
SOUNDLIKEPLEASURE.mp3,tim,pleasure,sounded like she was experiencing pleasure,
SOUNDEDDIRTY.mp3,cat,dirty sounded,sounded dirty,
SOUNDSDELIGHTFUL.wav,unknown man,delightful,mmm that sounds delightful,
SPECIALSAUCE.mp3,charlie,special sauce charlie,that was kind of my own little special sauce,
SPENTSOMETIMETOGETHER.mp3,prodjoe,time prodjoe,you and I have spent some time together,
"SPLURGE,ENJOYLIFE.mp3",plowboy,splurge enjoy plowboy,you gotta splurge and enjoy life,
SPOILME.mp3,tim,spoil daddy,spoil me daddy,
SPORTSDISCUSSION-HANGUP.mp3,unknown man,sports dicussion ,I knew that would be a super sports discussion so I hung up,
SPORTSRADIO.wav,alpena,sports radio,sports radio is supposed to be about sports,
SPREADMYWINGSBABY.mp3,tim,spread wings fly,let me spread my wings and fly baby,
SPREADTHELOVE.mp3,jay jr,spread love jay,spread the love dog,
SPREADINGLEGS.wav,plowboy,spread legs plowboy,im spreading my legs like the dickens,
SPUDSBEFORESTUDS.mp3,tim,fries spuds studs,spuds before studs,
STACKINGPILLOWS.mp3,tim,stacking pillows goalie,you like when a guy talks about staking pillows baby,
STANISANASS.mp3,big al,al stan kroenke ass,stan youre an ass,
STANNEEDSTOSPEAK.mp3,unknown man,speak stan,im not going to speak for stan thats something he is going to have to do,
STARWARSWOOT.mp3,tim,star wars woot,woot woot woot woot,
STARTER.wav,matt holliday ,rosenthal holliday starter baseball,im a starter at heart,
STARTINGTOWADDLE.mp3,caller ellen,waddle ellen,im starting to waddle,
STATEOFMISSOURI.wav,unknown man,missouri,in the state of missouri,
STATIONOWNERSHIP.mp3,tim,station ownership carport,I heard you owned it and you owned a carport too,
STAYAWAYFROMSTRIPPERSDOUG.wav,cat,strippers,stay away from the strippers doug,
STEPFATHERLOVE.mp3,tim,stepfather relationship father,this guy and his step father have a hell of a relationship,
STICKYICKY.wav,tim,sticky weed herb marijuana,sticky icky ,
STIFFONE.mp3,charlie,stiff charlie,a nice stiff one,
STILLAGREATNIGHT-HARVEY.mp3,steve harvey,harvey night,still a great night,
STILLHOTT-HOCHMAN.mp3,hochman,hot hochman,were still hot,
STLMEDIA.wav,tim,media soft,media in this towns soft,
STLPEOPLESUCK.wav,unknown man,stl suck people,people from st louis suck,
STLSUCKS.mp3,unknown man,stl suck people,well stl sucks and the people in stl suck,
STONEDANDBLAZED.wav,plowboy,stoned blazed high plowboy weed,im stoned im blazed im high,
STOPRIDINGUS.wav,doug,riding,stop riding on us fella,
STOPYELLINGATME.mp3,cat,yelling,stop yelling at me,
STORMACOMIN.mp3,tim,storm,theres a storm a coming boys,
STRAPON.mp3,tim,strap ,doug it is time for you to strap in im going to strap on,
STRAPLESSDRESS.mp3,cat,strapless gown dress,id put on that strapless gown to be a part of that dinner,
STRAUSS-RIGHTSHOLDERBADGE.mp3,joe strauss,rights holder badge fsn strauss media,keep signing up to get your rights holder merit badge,
STRAUSS-WOOHOO.mp3,joe strauss,strauss ,who hoo,
STRONGCALL.mp3,charlie,charlie strong call,strong call,
STUPIDHEAD.mp3,doug,stupid,well you sound like a young stupid head,
STUPIDSHOW.wav,cat,stupid ,im going to the stupid show,
STUPIDTOSAY.wav,doug,stupid,well thats a stupid thing to say,
SUCKMYTOESJENNINGS.mp3,unknown man,jay fff toes,I was wondering if I could participite I was wondering if jennings could suck on my toes and stuff,
SUCKITDOUG.wav,jim edmonds,edmonds suck,suck it doug,
SUGGESTION-LARRY.mp3,larry nickel,suggestion larry,that was only a suggestion,
SUPERTIRED.wav,unknown woman,super tired,I know im super tired,
SUREASRAIN.wav,tim,sure rain,sure as rain,
SUREWHATEVER.mp3,charlie,sure whatever charlie,sure whatever,
SURROUNDEDBYGUYS.mp3,cat,surrounded guys,there you were surrounded by a bunch of guys,
SUSPENDMEDOUG.wav,unknown man,suspend ,can you suspend me doug,
SWEETMAN.mp3,cat,sweet,what a sweet man,
SWEETSPOT.mp3,tim,sweet spot,you know im trying to find the sweet spot,
SWEETWOOTWOOT.wav,tim,sweet woot,sweet woot woot,
SWITCHYOUOUT.mp3,tim,switch,ill switch you out,
SportsTalk-AnyoneCanDoIt.mp3,cat,sports talk anyone,to do sports talk radio at this level pretty much anyone can do it,
SportsTalk-StatueofLibertyofCareers.mp3,tim,careers sports talk,pretty much the statue of liberty of careers,
TAILCALLIN.wav,tim,tail call,tail call in,
TAKEACONSTITUTIONAL.mp3,jeff abeln,contitutional abeln,I think ill take a constitutional,
TAKEADVANTAGEOFTHATGIRL.wav,unknown woman,advantage,I think I did kind of take advantage of that girl though,
TAKEANINJECTION.mp3,jeff abeln,injection abeln,ill take an injection,
TAKEPOT.mp3,charlie,pot weed ,do you take pot,
TAKINGCAREOFJIM-MCCARVER.mp3,tim mccarver,mccarver ,you guys taking care of our jimmy,
TAKINGTOLEVEL.wav,unknown man,level,he took it to a level that it didnt need to be,
TALENTEDFELLA.wav,cat,talented fella,I think hes a talented young fella,
TALKABOUTASSPLAY.mp3,tim,ass play,you like to talk about ass play a lot,
TALKGOLF.wav,alpena,alpena golf hot take,you wanna talk about golf,
TALKTOOMUCHDOUG.mp3,mike lee,mike lee talk,you talk too much doug,
TASTEIT.wav,cat,taste,let him taste it,
TASTELIKETONGUE.wav,unknown man,tongue,it tastes like tongue,
TASTEME.wav,tim,taste,taste me,
TAWNY-WOOF.mp3,jimmy the bull,tawny woof bull,tawny woof,
TEARMEUP.wav,plowboy,plowboy tear,yea these guys would tear me up,
TECHANDSTUFF.wav,unknown man,technology,you know technology and stuff,
TEEHEEHEE.wav,tim,teehee,teeheehee,
TELLMIKE.wav,matt holliday ,holliday rosenthal ,I just gotta tell mike,
TERMINOLOGY.wav,doug,terminology,we dont use that terminology not here we dont,
TERRIBLERESPONSE.mp3,paul from wc,terrible response paul,you can step down now cat I think that was a terrible response,
TERRYSCUCKOLD.wav,tim,cuckold,terrys cuckold,
THANKTIMFORLASTNIGHT.mp3,unknown man,lemming lastnight,I want to thank tim for lastnight,
THANKFULFORTIM.mp3,unknown man,lemming lord,we thank the lord for tim when we go to bed at night,
THANKSDOUG-DGOOLD.mp3,derrick goold,thanks goold,perfect thanks doug,
THANKSDOUG.mp3,unknown man,thanks,thanks doug,
THATAGIRL.wav,cat,atta cat,thata girl,
THATFANPAGE.mp3,tim,fan page facebook,boy that fan page,
THATFARYET.mp3,larry nickel,far larry,well we havent got that far yet,
THATSOUNDSGOOD.mp3,charlie,charlie good,that sounds good,
THAT'DBENICE.wav,mike lee,mike lee nice,thatd be nice,
THAT'LLWORK.mp3,larry nickel,work larry ,thatll work,
THAT'SSOUTHSIDE.wav,tim,southside south city,thats southside,
THATSATOUGHIE.mp3,douglas,toughie douglas,thats a toughie,
THATSIT.mp3,doug,that it,thats it,
THATSRIGHTDOUG.mp3,willy,willy,thats right doug,
THATSSOGANGSTA.wav,tim,gangster gangsta,thats so gangsta,
THEBROWNS.wav,plowboy,steam warmth browns,the steam and warmth of the browns,
THEGREATJIMHAYES.mp3,dan mac,danny mac great hayes,without further adieu the great jim hays,
THELOU.wav,cat,stl lou,from the lou heres how we do,
THEOLEWHAMMY.wav,jeff abeln,whammy abeln,give em the old whammy,
